,protein_path,ligand,PDB_fn,PDB,PDB_chain,LIG,PDB_chain_LIG,ro_label,lo_label
509,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,7S85_A_01,7S85,7S85_A,BRY,7S85_A_BRY,1,0
510,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,7S4T_A_01,7S4T,7S4T_A,BRY,7S4T_A_BRY,1,0
511,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,8FP0_A_01,8FP0,8FP0_A,BRY,8FP0_A_BRY,1,0
512,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,7RWF_A,7RWF,7RWF_A,BRY,7RWF_A_BRY,1,0
513,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,3PXF_A,3PXF,3PXF_A,BRY,3PXF_A_BRY,3,0
514,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,3PXQ_A_01,3PXQ,3PXQ_A,BRY,3PXQ_A_BRY,3,0
515,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,4EZ7_A,4EZ7,4EZ7_A,BRY,4EZ7_A_BRY,3,0
516,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,1JST_A,1JST,1JST_A,BRY,1JST_A_BRY,2,0
517,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,7ACK_C_01,7ACK,7ACK_C,BRY,7ACK_C_BRY,2,0
518,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,3BHT_A_01,3BHT,3BHT_A,BRY,3BHT_A_BRY,2,0
519,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,2C5V_C_01,2C5V,2C5V_C,BRY,2C5V_C_BRY,2,0
520,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,4BCM_C_01,4BCM,4BCM_C,BRY,4BCM_C_BRY,2,0
521,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,7KJS_A_01,7KJS,7KJS_A,BRY,7KJS_A_BRY,2,0
522,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,3BHU_A_01,3BHU,3BHU_A,BRY,3BHU_A_BRY,2,0
523,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,4CFW_C_01,4CFW,4CFW_C,BRY,4CFW_C_BRY,2,0
524,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,1B38_A_01,1B38,1B38_A,BRY,1B38_A_BRY,1,0
525,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,4FKG_A_01,4FKG,4FKG_A,BRY,4FKG_A_BRY,1,0
526,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,2R3R_A_01,2R3R,2R3R_A,BRY,2R3R_A_BRY,1,0
527,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,1GIH_A_01,1GIH,1GIH_A,BRY,1GIH_A_BRY,1,0
528,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,2BHE_A_01,2BHE,2BHE_A,BRY,2BHE_A_BRY,1,0
529,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,4FKI_A_01,4FKI,4FKI_A,BRY,4FKI_A_BRY,1,0
530,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,1GIJ_A_01,1GIJ,1GIJ_A,BRY,1GIJ_A_BRY,1,0
531,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,Brc1ccc2NC(=O)/C(=C/3Nc4ccccc4C/3=O)c2c1,2VTR_A_01,2VTR,2VTR_A,BRY,2VTR_A_BRY,1,0
532,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7S7A_A_01,7S7A,7S7A_A,09K,7S7A_A_09K,1,0
533,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,8FOW_A_01,8FOW,8FOW_A,09K,8FOW_A_09K,1,0
534,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7S9X_A_01,7S9X,7S9X_A,09K,7S9X_A_09K,1,0
535,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7RXO_A_01,7RXO,7RXO_A,09K,7RXO_A_09K,1,0
536,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7S84_A_01,7S84,7S84_A,09K,7S84_A_09K,1,0
537,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7S85_A_01,7S85,7S85_A,09K,7S85_A_09K,1,0
538,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7S4T_A_01,7S4T,7S4T_A,09K,7S4T_A_09K,1,0
539,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,8FP0_A_01,8FP0,8FP0_A,09K,8FP0_A_09K,1,0
540,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7RWF_A,7RWF,7RWF_A,09K,7RWF_A_09K,1,0
541,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,3PXF_A,3PXF,3PXF_A,09K,3PXF_A_09K,3,0
542,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,3PXQ_A_01,3PXQ,3PXQ_A,09K,3PXQ_A_09K,3,0
543,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,4EZ7_A,4EZ7,4EZ7_A,09K,4EZ7_A_09K,3,0
544,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,1JST_A,1JST,1JST_A,09K,1JST_A_09K,2,0
545,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7ACK_C_01,7ACK,7ACK_C,09K,7ACK_C_09K,2,0
546,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,3BHT_A_01,3BHT,3BHT_A,09K,3BHT_A_09K,2,0
547,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,2C5V_C_01,2C5V,2C5V_C,09K,2C5V_C_09K,2,0
548,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,4BCM_C_01,4BCM,4BCM_C,09K,4BCM_C_09K,2,0
549,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,7KJS_A_01,7KJS,7KJS_A,09K,7KJS_A_09K,2,0
550,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,3BHU_A_01,3BHU,3BHU_A,09K,3BHU_A_09K,2,0
551,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,4CFW_C_01,4CFW,4CFW_C,09K,4CFW_C_09K,2,0
552,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,1B38_A_01,1B38,1B38_A,09K,1B38_A_09K,1,0
553,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,4FKG_A_01,4FKG,4FKG_A,09K,4FKG_A_09K,1,0
554,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,2R3R_A_01,2R3R,2R3R_A,09K,2R3R_A_09K,1,0
555,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,1GIH_A_01,1GIH,1GIH_A,09K,1GIH_A_09K,1,0
556,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,2BHE_A_01,2BHE,2BHE_A,09K,2BHE_A_09K,1,0
557,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,4FKI_A_01,4FKI,4FKI_A,09K,4FKI_A_09K,1,0
558,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,1GIJ_A_01,1GIJ,1GIJ_A,09K,1GIJ_A_09K,1,0
559,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,FC(F)(F)Oc1ccc(CC(=O)Nc2[nH]nc(c2)C3CC3)cc1,2VTR_A_01,2VTR,2VTR_A,09K,2VTR_A_09K,1,0
560,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7S7A_A_01,7S7A,7S7A_A,2PU,7S7A_A_2PU,1,0
561,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,8FOW_A_01,8FOW,8FOW_A,2PU,8FOW_A_2PU,1,0
562,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7S9X_A_01,7S9X,7S9X_A,2PU,7S9X_A_2PU,1,0
563,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7RXO_A_01,7RXO,7RXO_A,2PU,7RXO_A_2PU,1,0
564,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7S84_A_01,7S84,7S84_A,2PU,7S84_A_2PU,1,0
565,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7S85_A_01,7S85,7S85_A,2PU,7S85_A_2PU,1,0
566,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7S4T_A_01,7S4T,7S4T_A,2PU,7S4T_A_2PU,1,0
567,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,8FP0_A_01,8FP0,8FP0_A,2PU,8FP0_A_2PU,1,0
568,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7RWF_A,7RWF,7RWF_A,2PU,7RWF_A_2PU,1,0
569,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,3PXF_A,3PXF,3PXF_A,2PU,3PXF_A_2PU,3,0
570,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,3PXQ_A_01,3PXQ,3PXQ_A,2PU,3PXQ_A_2PU,3,0
571,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,4EZ7_A,4EZ7,4EZ7_A,2PU,4EZ7_A_2PU,3,0
572,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,1JST_A,1JST,1JST_A,2PU,1JST_A_2PU,2,0
573,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7ACK_C_01,7ACK,7ACK_C,2PU,7ACK_C_2PU,2,0
574,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,3BHT_A_01,3BHT,3BHT_A,2PU,3BHT_A_2PU,2,0
575,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,2C5V_C_01,2C5V,2C5V_C,2PU,2C5V_C_2PU,2,0
576,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,4BCM_C_01,4BCM,4BCM_C,2PU,4BCM_C_2PU,2,0
577,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,7KJS_A_01,7KJS,7KJS_A,2PU,7KJS_A_2PU,2,0
578,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,3BHU_A_01,3BHU,3BHU_A,2PU,3BHU_A_2PU,2,0
579,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,4CFW_C_01,4CFW,4CFW_C,2PU,4CFW_C_2PU,2,0
580,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,1B38_A_01,1B38,1B38_A,2PU,1B38_A_2PU,1,0
581,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,4FKG_A_01,4FKG,4FKG_A,2PU,4FKG_A_2PU,1,0
582,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,2R3R_A_01,2R3R,2R3R_A,2PU,2R3R_A_2PU,1,0
583,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,1GIH_A_01,1GIH,1GIH_A,2PU,1GIH_A_2PU,1,0
584,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,2BHE_A_01,2BHE,2BHE_A,2PU,2BHE_A_2PU,1,0
585,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,4FKI_A_01,4FKI,4FKI_A,2PU,4FKI_A_2PU,1,0
586,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,1GIJ_A_01,1GIJ,1GIJ_A,2PU,1GIJ_A_2PU,1,0
587,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,O=C(Nc1cc([nH]n1)[C@@H]2CCCN2)Nc3cccc4C(=O)N5CCC[C@H]5c34,2VTR_A_01,2VTR,2VTR_A,2PU,2VTR_A_2PU,1,0
588,docking_poses/receptor/CDK2_fastH_pdbqt/7S7A_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7S7A_A_01,7S7A,7S7A_A,LZB,7S7A_A_LZB,1,0
589,docking_poses/receptor/CDK2_fastH_pdbqt/8FOW_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,8FOW_A_01,8FOW,8FOW_A,LZB,8FOW_A_LZB,1,0
590,docking_poses/receptor/CDK2_fastH_pdbqt/7S9X_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7S9X_A_01,7S9X,7S9X_A,LZB,7S9X_A_LZB,1,0
591,docking_poses/receptor/CDK2_fastH_pdbqt/7RXO_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7RXO_A_01,7RXO,7RXO_A,LZB,7RXO_A_LZB,1,0
592,docking_poses/receptor/CDK2_fastH_pdbqt/7S84_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7S84_A_01,7S84,7S84_A,LZB,7S84_A_LZB,1,0
593,docking_poses/receptor/CDK2_fastH_pdbqt/7S85_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7S85_A_01,7S85,7S85_A,LZB,7S85_A_LZB,1,0
594,docking_poses/receptor/CDK2_fastH_pdbqt/7S4T_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7S4T_A_01,7S4T,7S4T_A,LZB,7S4T_A_LZB,1,0
595,docking_poses/receptor/CDK2_fastH_pdbqt/8FP0_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,8FP0_A_01,8FP0,8FP0_A,LZB,8FP0_A_LZB,1,0
596,docking_poses/receptor/CDK2_fastH_pdbqt/7RWF_A.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7RWF_A,7RWF,7RWF_A,LZB,7RWF_A_LZB,1,0
597,docking_poses/receptor/CDK2_fastH_pdbqt/3PXF_A.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,3PXF_A,3PXF,3PXF_A,LZB,3PXF_A_LZB,3,0
598,docking_poses/receptor/CDK2_fastH_pdbqt/3PXQ_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,3PXQ_A_01,3PXQ,3PXQ_A,LZB,3PXQ_A_LZB,3,0
599,docking_poses/receptor/CDK2_fastH_pdbqt/4EZ7_A.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,4EZ7_A,4EZ7,4EZ7_A,LZB,4EZ7_A_LZB,3,0
600,docking_poses/receptor/CDK2_fastH_pdbqt/1JST_A.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,1JST_A,1JST,1JST_A,LZB,1JST_A_LZB,2,0
601,docking_poses/receptor/CDK2_fastH_pdbqt/7ACK_C_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7ACK_C_01,7ACK,7ACK_C,LZB,7ACK_C_LZB,2,0
602,docking_poses/receptor/CDK2_fastH_pdbqt/3BHT_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,3BHT_A_01,3BHT,3BHT_A,LZB,3BHT_A_LZB,2,0
603,docking_poses/receptor/CDK2_fastH_pdbqt/2C5V_C_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,2C5V_C_01,2C5V,2C5V_C,LZB,2C5V_C_LZB,2,0
604,docking_poses/receptor/CDK2_fastH_pdbqt/4BCM_C_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,4BCM_C_01,4BCM,4BCM_C,LZB,4BCM_C_LZB,2,0
605,docking_poses/receptor/CDK2_fastH_pdbqt/7KJS_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,7KJS_A_01,7KJS,7KJS_A,LZB,7KJS_A_LZB,2,0
606,docking_poses/receptor/CDK2_fastH_pdbqt/3BHU_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,3BHU_A_01,3BHU,3BHU_A,LZB,3BHU_A_LZB,2,0
607,docking_poses/receptor/CDK2_fastH_pdbqt/4CFW_C_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,4CFW_C_01,4CFW,4CFW_C,LZB,4CFW_C_LZB,2,0
608,docking_poses/receptor/CDK2_fastH_pdbqt/1B38_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,1B38_A_01,1B38,1B38_A,LZB,1B38_A_LZB,1,0
609,docking_poses/receptor/CDK2_fastH_pdbqt/4FKG_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,4FKG_A_01,4FKG,4FKG_A,LZB,4FKG_A_LZB,1,0
610,docking_poses/receptor/CDK2_fastH_pdbqt/2R3R_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,2R3R_A_01,2R3R,2R3R_A,LZB,2R3R_A_LZB,1,0
611,docking_poses/receptor/CDK2_fastH_pdbqt/1GIH_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,1GIH_A_01,1GIH,1GIH_A,LZB,1GIH_A_LZB,1,0
612,docking_poses/receptor/CDK2_fastH_pdbqt/2BHE_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,2BHE_A_01,2BHE,2BHE_A,LZB,2BHE_A_LZB,1,0
613,docking_poses/receptor/CDK2_fastH_pdbqt/4FKI_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,4FKI_A_01,4FKI,4FKI_A,LZB,4FKI_A_LZB,1,0
614,docking_poses/receptor/CDK2_fastH_pdbqt/1GIJ_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,1GIJ_A_01,1GIJ,1GIJ_A,LZB,1GIJ_A_LZB,1,0
615,docking_poses/receptor/CDK2_fastH_pdbqt/2VTR_A_01.pdbqt,CC(C)Nc1cc(Cl)nc2n1ncc2C#N,2VTR_A_01,2VTR,2VTR_A,LZB,2VTR_A_LZB,1,0
